***
*
*  Exported on: 18.11.2016
*  This data is owned by Butterfly Avionics GmbH and licensed under the CC BY-NC-SA,
*  not to be used for commercial purposes. For more information on commercial licensing visit
*  
*  http://www.openaip.net/commercial-licensing
*  
*  openAIP data is not certified and must not be used for primary navigation or flight planning.
*  NEVER RELY ON OPENAIP DATA. openAIP data contains errors. Using openAIP data may
*  result in serious injury or death, use at your own risk!
*  
*  OPENAIP OFFERS THE WORK AS-IS AND MAKES NO REPRESENTATIONS OR WARRANTIES OF ANY KIND
*  CONCERNING THE WORK, EXPRESS, IMPLIED, STATUTORY OR OTHERWISE, INCLUDING, WITHOUT LIMITATION,
*  WARRANTIES OF TITLE, MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, NONINFRINGEMENT, OR
*  THE ABSENCE OF LATENT OR OTHER DEFECTS, ACCURACY, OR THE PRESENCE OF ABSENCE OF ERRORS,
*  WHETHER OR NOT DISCOVERABLE. SOME JURISDICTIONS DO NOT ALLOW THE EXCLUSION OF IMPLIED
*  WARRANTIES, SO THIS EXCLUSION MAY NOT APPLY TO YOU.
*  
*  EXCEPT TO THE EXTENT REQUIRED BY APPLICABLE LAW, IN NO EVENT WILL OPENAIP BE LIABLE TO YOU ON
*  ANY LEGAL THEORY FOR ANY SPECIAL, INCIDENTAL, CONSEQUENTIAL, PUNITIVE OR EXEMPLARY DAMAGES
*  ARISING OUT OF THIS LICENSE OR THE USE OF THE WORK, EVEN IF OPENAIP HAS BEEN ADVISED OF THE
*  POSSIBILITY OF SUCH DAMAGES.
*
***

**************************
*
* OPENAIP WAYPOINTS EXPORT
*
* VERSION= 1375249
*
**************************
476,48:45:47N,05:41:44E,273.0M,A,CORNIéVILLE GéVILLE,|,
478,42:17:25N,09:11:33E,344.0M,A,CORTE,|LFKT,
479,47:21:37N,02:55:06E,177.0M,A,COSNE SUR LOIRE,|LFGH,
480,43:48:06N,01:43:05E,115.0M,A,COUFOULEUX,|,
481,46:16:14N,00:11:18E,152.0M,A,COUHE VERAC,|LFDV,
482,48:50:15N,03:00:52E,143.0M,A,COULOMMIERS VOISINS,|LFPK,
483,45:23:45N,06:37:57E,2006.0M,A,COURCHEVEL,|LFLJ,
485,48:17:26N,00:15:36W,236.0M,A,COURCITé FLéCHIGNé,|,
486,48:18:50N,03:33:29E,182.0M,A,COURGENAY,|,
487,45:06:59N,00:38:20E,215.0M,A,COURSAC,|,
488,49:18:52N,00:27:10W,38.0M,A,COURSEULLES SUR MER,|,
489,49:00:00N,04:30:00E,170.0M,A,COURTISOLS LES HOUCHES,|,
490,43:52:08N,05:09:36E,114.0M,A,COUSTELLET,|,
491,45:03:14N,01:02:24W,21.0M,A,COUTIN - CARCANS,|,
492,46:43:28N,01:45:27W,44.0M,A,COëX LA BOISSIèRE,|,
493,47:41:30N,03:39:27E,108.0M,A,CRAVANT - VINCELLES,|,
494,47:50:17N,01:37:09E,115.0M,A,CRAVANT LES LILAS,|,
495,49:15:13N,02:31:09E,89.0M,A,CREIL,123.300|LFPC,
498,47:45:00N,00:09:00W,59.0M,A,CROSMIèRES,|,
500,46:17:03N,04:53:08E,181.0M,A,CROTTET - LE BIEF,|,
502,44:03:37N,05:51:11E,670.0M,A,CRUIS - MAS DES GRAILLES,|,
503,43:14:51N,06:07:38E,81.0M,A,CUERS PIERREFEU,119.700|LFTF,
504,44:20:51N,01:20:52E,275.0M,A,CéZAC,|,
505,48:05:11N,05:39:51E,390.0M,A,DAMBLAIN AIRPORT,25.78|LFYD,
506,47:28:36N,05:21:24E,245.0M,A,DAMPIERRE ET FLEY,|,
508,43:41:21N,01:04:08W,33.0M,A,DAX SEYRESSE,118.325|LFBY,
509,49:21:48N,00:09:36E,146.0M,A,DEAUVILLE SAINT GATIEN,118.300|LFRG,
510,46:15:03N,03:08:53E,338.0M,A,DENEUILLE LES CHANTEILLE,|,
511,49:11:20N,06:33:20E,274.0M,A,DENTING,|,
512,49:52:57N,01:05:07E,105.0M,A,DIEPPE SAINT AUBIN,|LFAB,
513,48:46:28N,06:42:51E,219.0M,A,DIEUZE GUEBLANGE,|LFQZ,
515,47:23:07N,04:56:49E,483.0M,A,DIJON DAROIS,|LFGI,
516,47:15:57N,05:05:42E,221.0M,A,DIJON LONGVIC,118.325|LFSD,
517,48:26:36N,02:06:12W,120.0M,A,DINAN TRELIVAN,120.150|LFEB,
518,48:35:16N,02:04:48W,67.0M,A,DINARD PLEURTUIT ST MALO,120.150|LFRD,
520,47:02:34N,05:26:06E,197.0M,A,DOLE TAVAUX,130.775|LFGJ,
521,49:16:45N,05:43:10E,253.0M,A,DOMMARY,|,
522,49:09:07N,05:55:53E,247.0M,A,DONCOURT LES CONFLANS,|LFGR,
525,46:39:37N,05:45:43E,500.0M,A,DOUCIER,|,
527,48:42:29N,01:29:39W,47.0M,A,DRAGEY,|,
529,48:38:30N,01:05:43E,180.0M,A,DREUX SENONCHES,|,
530,48:42:24N,01:21:46E,135.0M,A,DREUX VERNOUILLET,|LFON,
531,47:57:30N,06:32:30E,627.0M,A,DROPT,|,
532,43:21:00N,00:24:50E,298.0M,A,DUFFORT,|,
533,44:06:00N,00:46:45E,83.0M,A,DUNES - AéRODROME LéON LEMARTIN,|,
535,51:02:26N,02:33:01E,-1.0M,A,DUNKERQUE LES MOERES,|LFAK,
536,46:52:36N,02:30:11E,157.0M,A,DUN SUR AURON,|,
537,44:53:59N,04:16:00E,1138.0M,A,ECHAMPS,|,
538,48:33:38N,01:43:50E,158.0M,A,ECROSNES,|,
539,45:25:14N,02:04:04E,567.0M,A,EGLETONS,|LFDE,
540,48:07:00N,03:10:09E,190.0M,A,EGRISELLES-LE-BOCAGE,|,
541,49:02:44N,02:21:07E,103.0M,A,ENGHIEN MOISSELLES,|LFFE,
542,49:00:16N,04:05:07E,89.0M,A,EPERNAY PLIVOT,|LFSW,
543,48:12:41N,06:26:54E,317.0M,A,EPINAL DOGNEVILLE,|LFSE,
544,48:19:30N,06:04:00E,330.0M,A,EPINAL MIRECOURT,|LFSG,
545,43:07:14N,00:44:30W,319.0M,A,ESCARY ARAMITS,|,
547,43:18:59N,01:24:19E,320.0M,A,ESPERCE PAUZIES,|,
548,43:30:03N,00:02:28E,167.0M,A,ESTIRAC,|,
550,48:22:52N,02:04:26E,151.0M,A,ETAMPES MONDESIR,119.050|LFOX,
551,44:50:13N,04:52:04E,107.0M,A,ETOILE RHôNE,|,
552,49:18:22N,01:38:19E,94.0M,A,ETREPAGNY,|LFFY,
553,50:04:09N,01:25:36E,100.0M,A,EU MERS LE TREPORT,|LFAE,
554,46:10:06N,02:25:55E,458.0M,A,EVAUX CHAMBON,|,
557,49:01:43N,01:13:12E,141.0M,A,EVREUX FAUVILLE,119.700|LFOE,
558,45:29:11N,01:38:42E,409.0M,A,EYBURIE,|,
559,44:56:33N,01:18:55E,231.0M,A,EYRIGNAC,|,
560,48:46:56N,05:06:47E,239.0M,A,FAINS VéEL,|,
561,48:55:38N,00:08:41W,156.0M,A,FALAISE MONTS D ERAINES,|LFAS,
562,49:23:35N,06:32:39E,291.0M,A,FALSTROF,|,
563,43:36:29N,06:42:06E,225.0M,A,FAYENCE,|LFMF,
565,44:50:39N,03:11:17E,1130.0M,A,FENESTRES,|,
566,42:59:01N,01:53:36E,413.0M,A,FERME DE BON REPOS,|,
567,47:33:43N,00:18:23E,74.0M,A,FERME DE LA BRAUDIèRE,|,
568,45:06:48N,00:55:20E,221.0M,A,FERME MILHAC-OIE EN PéRIGORD,|,
569,45:42:24N,04:11:49E,334.0M,A,FEURS CHAMBEON,|LFLZ,
570,41:30:08N,09:05:48E,27.0M,A,FIGARI SUD CORSE,120.3|LFKF,
571,44:40:21N,01:47:17E,331.0M,A,FIGEAC LIVERNON,|LFCF,
575,48:44:59N,00:35:41W,202.0M,A,FLERS SAINT PAUL,|LFOG,
576,47:17:52N,04:51:46E,308.0M,A,FLEUREY SUR OUCHE,|,
577,43:12:47N,03:07:50E,30.0M,A,FLEURY D`AUDE,|,
579,44:17:08N,03:27:56E,931.0M,A,FLORAC SAINTE ENIMIE,|LFNO,
580,49:04:35N,06:39:51E,347.0M,A,FOLSCHVILLER,|,
581,48:30:21N,00:59:27E,210.0M,A,FONTAINE SIMON,|,
582,46:26:27N,00:47:38W,24.0M,A,FONTENAY LE COMTE,|LFFK,
583,48:42:26N,02:54:16E,113.0M,A,FONTENAY TRESIGNY,|LFPQ,
584,45:53:59N,00:27:00W,33.0M,A,FONTENET,|,
585,47:27:28N,01:21:52E,93.0M,A,FOUGERES BICVRE,123.500|,
586,47:10:37N,06:48:52E,877.0M,A,FOURNET-BLANCHEROCHE,|,
587,44:27:58N,00:09:40E,21.0M,A,FOURQUES,|,
588,48:51:24N,06:26:07E,284.0M,A,FRESNES,|,
589,49:40:03N,02:58:05E,76.0M,A,FRETOY LE CHATEAU,|,
590,44:00:15N,01:13:45E,98.0M,A,FROMISSARD,|,
591,45:38:42N,05:11:06E,216.0M,A,FRONTONAS,|,
592,47:14:16N,01:52:41W,4.0M,A,FROSSAY,|,
593,44:27:33N,01:00:26E,211.0M,A,FUMEL MONTAYRAL,|LFDX,
594,43:52:59N,01:52:27E,134.0M,A,GAILLAC LISLE SUR TARN,|LFDG,
595,46:07:18N,00:51:24E,230.0M,A,GAJOUBERT,|,
596,44:59:35N,01:08:31E,194.0M,A,GALINAT TAMNIES LES EYZIES,|,
597,44:27:14N,06:02:12E,599.0M,A,GAP TALLARD,|LFNA,
598,43:24:06N,01:41:20E,171.0M,A,GARDOUCH,|,
600,48:23:11N,02:20:54E,132.0M,A,GENEVRELLE à MAISSE,|,
601,46:06:29N,00:21:29E,174.0M,A,GENOUILLE,|,
602,48:46:14N,05:41:17E,338.0M,A,GEVILLE,|,
603,42:03:18N,09:24:07E,54.0M,A,GHISONACCIA ALZITONE,118.350|LFKG,
604,44:58:22N,04:39:44E,631.0M,A,GILHOC SUR ORMèZE,|,
605,46:55:32N,03:05:08E,223.0M,A,GIMOUILLE,|,
606,43:36:33N,00:01:05W,132.0M,A,GOUX,|,
608,44:46:13N,02:47:21E,872.0M,A,GRAISSAC FAULA,124.200|,
611,48:45:54N,06:13:05E,377.0M,A,GRAND COURONNé,|,
612,45:56:03N,03:19:01E,304.0M,A,GRAND PROUILHAT - MARINGUES,|,
613,48:52:58N,01:33:50W,14.0M,A,GRANDVILLE MONT SAINT MICHEL,|LFRF,
614,46:57:36N,01:39:35E,166.0M,A,GRANGE DIEU LEVROUX,|,
615,43:46:07N,02:00:28E,178.0M,A,GRAULHET MONTDRAGON,|LFCQ,
616,47:25:56N,05:37:17E,207.0M,A,GRAY SAINT ADRIEN,|LFEV,
618,45:21:47N,05:19:58E,397.0M,A,GRENOBLE ISERE,119.300|LFLS,
619,45:13:05N,05:50:55E,221.0M,A,GRENOBLE LE VERSOUD,121.000|LFLG,
621,49:03:48N,07:14:30E,349.0M,A,GROS REDERCHING,|,
622,49:01:17N,06:43:03E,245.0M,A,GROSTENQUIN,|,
623,46:10:32N,01:57:11E,368.0M,A,GUERET SAINT LAURENT,|LFCE,
624,47:08:59N,02:35:56E,169.0M,A,GUILLY,|,
625,48:03:13N,03:39:51W,175.0M,A,GUISCRIFF SCAER,|LFES,
626,43:09:39N,00:36:23W,261.0M,A,GURMENCON,|,
627,46:16:17N,06:27:49E,1092.0M,A,HABERE POCHE,122.500|,
628,48:47:49N,07:49:09E,150.0M,A,HAGUENAU,|LFSH,
630,49:13:11N,06:35:11E,332.0M,A,HARGARTEN AUX MINES,|,
631,48:16:53N,04:54:38E,361.0M,A,HARRICOURT LA GONIO,|,
632,45:32:38N,00:29:36E,158.0M,A,HAUTEFAYE,|,
633,48:33:21N,06:46:08E,256.0M,A,HERBEVILLER,|,
634,50:35:08N,02:50:30E,32.0M,A,HERLIES,|,
635,43:49:18N,01:06:10W,87.0M,A,HERM AERO,|,
637,48:42:54N,06:26:19E,307.0M,A,HOEVILLE,|,
640,48:27:10N,01:37:44E,147.0M,A,HOUVILLE LA BRANCHE,|,
641,43:05:50N,06:08:46E,2.0M,A,HYERES LE PALYVESTRE,121.000|LFTH,
667,43:30:57N,00:26:02E,234.0M,A,IDRAC RESPAILLèS,|,
668,46:43:07N,02:23:28W,24.0M,A,ILE D YEU,|LFEY,
672,43:35:39N,00:23:31E,181.0M,A,ISLE DE NOé,|,
673,45:30:50N,03:15:58E,378.0M,A,ISSOIRE LE BROC,|LFHA,
675,46:53:19N,02:02:29E,162.0M,A,ISSOUDUN LE FAY,|LFEK,
676,43:31:21N,04:55:27E,25.0M,A,ISTRES LE TUBE,122.100|LFMI,
677,43:20:15N,01:25:20W,185.0M,A,ITXASSOU,|LFIX,
678,46:01:45N,05:31:24E,695.0M,A,IZENAVE,|,
679,47:25:08N,00:19:24E,86.0M,A,JACOPEAU,|,
680,45:33:33N,00:24:59W,56.0M,A,JARNAC CHAMPAGNE,|,
681,45:33:15N,00:33:25E,188.0M,A,JAVERLHAC,|,
682,46:04:19N,03:11:30E,386.0M,A,JAYET GANNAT,|,
683,47:59:40N,03:23:27E,223.0M,A,JOIGNY,|LFGK,
684,48:23:07N,05:08:36E,314.0M,A,JOINVILLE MUSSEY,|LFFJ,
685,45:29:03N,00:25:17W,39.0M,A,JONZAC NEULLES,|LFCJ,
686,47:02:32N,02:59:45E,195.0M,A,JOUET SUR L AUBOIS,|,
687,43:39:41N,05:41:12E,417.0M,A,JOUQUES,|,
688,48:06:50N,04:49:10E,350.0M,A,JUVANCOURT,|LFQX,
689,48:43:26N,03:01:36W,96.0M,A,KERFOT LA PAIMPOLAISE,|,
690,48:19:23N,07:32:23E,154.0M,A,KOGENHEIM,|,
691,45:37:50N,02:47:30E,1319.0M,A,LA BANNE D ORDANCHE,|,
692,43:53:59N,01:22:00E,107.0M,A,LABASTIDE ST PIERRE,|,
693,43:44:05N,01:27:38E,147.0M,A,LABASTIDE ST SERNIN,|,
694,43:30:59N,00:01:60E,162.0M,A,LABATUT RIVIèRE,|,
695,47:17:22N,02:20:47W,32.0M,A,LA BAULE ESCOUBLAC,|LFRE,
696,48:00:46N,00:29:35W,94.0M,A,LA BAZOUGE DE CHEMèRE,|,
697,50:01:08N,02:41:26E,99.0M,A,LA BOISSELLE,|,
698,49:07:30N,00:08:33E,173.0M,A,LA BOISSIèRE,|,
700,45:26:26N,01:13:36E,344.0M,A,LA BREGèRE,|,
701,44:34:57N,02:35:17E,664.0M,A,LA BROUSSE GOLINHAC,|,
703,44:24:47N,03:17:26E,889.0M,A,LA CANOURGUE CONQUES,|,
706,44:50:18N,01:35:30E,316.0M,A,LACAVE LE FRAU,|,
707,46:18:11N,04:17:46E,375.0M,A,LA CLAYETTE,|,
708,47:11:31N,03:38:38E,291.0M,A,LA COLLANCELLE,|,
709,45:43:00N,02:14:35E,736.0M,A,LA COURTINE,|,
711,47:45:00N,01:38:58W,38.0M,A,LA DOMINELAIS,|,
713,48:29:58N,02:19:48E,138.0M,A,LA FERTE ALAIS,|LFFQ,
714,48:45:27N,03:16:44E,163.0M,A,LA FERTE GAUCHER,|LFFG,
715,50:00:01N,03:56:41E,205.0M,A,LA FLAMENGRIE,|,
716,47:41:34N,00:00:07W,37.0M,A,LA FLECHE THOREE LES PINS,|LFAL,
717,45:10:40N,01:48:06E,491.0M,A,LAGARDE ENVAL,|,
718,49:12:17N,03:43:60E,225.0M,A,LAGERY,|,
719,45:04:47N,01:40:21E,419.0M,A,LAGLEYGEOLLE,|,
721,44:14:35N,04:00:40E,495.0M,A,LA GRAND COMBE,|LFTN,
722,47:33:06N,07:03:11E,390.0M,A,LA GROSSE FERME FLORIMONT,|,
724,48:45:32N,00:39:28E,240.0M,A,L AIGLE ST MICHEL,|LFOL,
725,44:52:49N,00:44:42E,187.0M,A,LALINDE,|,
726,45:05:15N,06:05:01E,1860.0M,A,L ALPE D HUEZ,|LFHU,
727,48:49:53N,01:35:09E,112.0M,A,LA MAISON DES PIONNIERS,|,
728,48:29:13N,02:26:55W,98.0M,A,LAMBALLE LA POTERIE,|,
729,43:12:23N,06:28:57E,18.0M,A,LA MOLE,|LFTZ,
730,44:29:48N,05:24:12E,879.0M,A,LA MOTTE CHALANCON,|LFJE,
731,44:19:31N,06:01:51E,665.0M,A,LA MOTTE DU CAIRE,|,
732,44:37:19N,00:11:37E,113.0M,A,LAMOURACHE NORD,|,
733,47:18:10N,06:27:10E,500.0M,A,LANANS,|,
734,45:17:03N,02:51:30E,1126.0M,A,LANDEYRAT LES CHAMASSES,|,
735,48:31:49N,04:09:06W,106.0M,A,LANDIVISIAU,119.200|LFRJ,
736,48:25:36N,01:09:39W,153.0M,A,LANDéAN,|,
737,47:48:24N,02:35:56E,156.0M,A,LANGESSE PRV,|,
738,44:42:20N,03:53:14E,1018.0M,A,LANGOGNE LESPERON,|LFHL,
739,47:45:51N,01:51:41W,91.0M,A,LANGON,|,
740,47:57:51N,05:17:37E,419.0M,A,LANGRES ROLAMPONT,|LFSU,
741,44:01:28N,00:16:50E,141.0M,A,LANNES SERRES,|,
742,48:45:16N,03:28:19W,88.0M,A,LANNION,118.400|LFRO,
743,48:16:54N,04:26:42W,87.0M,A,LANVEOC POULMIC,119.700|LFRL,
744,49:35:45N,03:37:54E,78.0M,A,LAON CHAMBRY,|LFAF,
745,46:15:11N,03:35:15E,317.0M,A,LAPALISSE PERIGNY,|LFHX,
746,47:58:26N,00:55:00W,92.0M,A,LA PETITE LANDE à COSSé LE VIVIEN,|,
747,47:01:41N,01:25:45W,31.0M,A,LA PLANCHE,|,
748,46:58:00N,01:42:21W,16.0M,A,LA POSSARDIèRE,|,
749,44:19:14N,05:47:31E,570.0M,A,LARAGNE,|,
750,43:44:52N,01:49:06E,126.0M,A,LA RAMIèRE,|,
751,44:34:01N,00:03:26W,13.0M,A,LA REOLE FLOUDES,|LFDR,
753,46:10:45N,01:11:43W,23.0M,A,LA ROCHELLE ILE DE RE,118.000|LFBH,
754,46:42:09N,01:22:54W,91.0M,A,LA ROCHE SUR YON LES AJONCS,|LFRI,
755,45:46:00N,02:34:59E,719.0M,A,LA ROCHETTE SAUVAGNAT,|,
756,48:18:42N,00:32:07W,132.0M,A,LA ROGERIE,|,
757,43:19:45N,05:59:20E,342.0M,A,LA ROQUEBRUSSANNE,|,
758,43:26:08N,00:02:04E,192.0M,A,LARREULE,|,
759,48:24:43N,01:33:13E,149.0M,A,LA SAUSSAYE,|,
760,43:25:31N,00:17:13W,257.0M,A,LASCLAVERIES,124.150|LFJV,
761,48:01:00N,02:54:04E,138.0M,A,LA SELLE EN HERMOY,|,
764,45:33:32N,05:23:02E,321.0M,A,LA TOUR DU PIN CESSIEU,|LFKP,
765,46:21:50N,01:25:39W,1.0M,A,LA TRANCHE MER,|,
766,46:05:44N,05:17:12E,258.0M,A,LA TRANCLIèRE,|,
767,46:31:60N,03:07:08E,273.0M,A,LA TUILIERE,|,
768,48:01:56N,00:44:34W,101.0M,A,LAVAL ENTRAMMES,|LFOV,
769,44:10:18N,00:18:41E,63.0M,A,LAVARDAC,|,
770,48:05:34N,05:12:20E,376.0M,A,LAVILLE AUX BOIS,|,
771,45:47:42N,05:46:25E,234.0M,A,LAVOURS,|,
772,46:58:40N,06:19:59E,822.0M,A,LA VRINE,|,
773,46:37:12N,01:05:09E,116.0M,A,LE BLANC,|LFEL,
774,48:36:41N,00:50:31E,249.0M,A,LE BUTERNAY,|,
775,43:15:08N,05:47:10E,424.0M,A,LE CASTELLET,|LFMQ,
776,44:13:00N,02:45:50E,830.0M,A,LE CAUSSANEL,|,
779,46:49:17N,04:23:58E,455.0M,A,LE CREUSOT LE GROS CHAILLOT,|,
780,43:57:34N,00:31:10E,172.0M,A,LECTOURE MARSOLAN,|,
781,46:26:17N,00:20:30E,127.0M,A,LE FORT ASLONNES,|,
782,43:16:08N,01:03:15E,251.0M,A,LE FOUSSERET,|,
783,48:13:08N,01:29:46E,135.0M,A,LE GAULT SAINT DENIS,|,
784,46:35:24N,01:36:00W,48.0M,A,LE GIROUARD,|,
785,43:57:54N,01:33:11E,131.0M,A,LEGUILLE,|,
787,49:32:02N,00:05:17E,95.0M,A,LE HAVRE OCTEVILLE,135.200|LFOH,
788,49:32:38N,00:21:35E,129.0M,A,LE HAVRE SAINT ROMAIN,|LFOY,
790,43:23:05N,06:23:13E,81.0M,A,LE LUC LE CANNET,123.000|LFMC,
791,47:56:55N,00:12:06E,59.0M,A,LE MANS ARNAGE,125.900|LFRM,
792,43:59:20N,01:17:30E,98.0M,A,LE MAYNE,|,
793,43:46:15N,04:53:40E,120.0M,A,LE MAZET DE ROMANIN,|LFNZ,
794,50:27:59N,02:49:11E,52.0M,A,LENS BENIFONTAINE,|LFQL,
795,46:40:27N,01:27:47E,159.0M,A,LE PAVILLON,|,
796,48:14:57N,03:11:45E,182.0M,A,LE PETIT FAY,|,
797,44:53:60N,03:06:25E,907.0M,A,LE PEUCH,|,
798,49:06:33N,02:44:13E,118.0M,A,LE PLESSIS BELLEVILLE,|LFPP,
800,46:11:44N,01:27:20E,330.0M,A,LE POMMIER,|,
802,46:12:45N,01:34:20E,421.0M,A,LE POUYOLLET LIZIËRES,|,
803,45:04:47N,03:45:48E,832.0M,A,LE PUY LOUDES,|LFHP,
804,47:35:57N,01:54:52W,37.0M,A,LE QUILLOUX,|,
805,45:19:59N,01:16:00E,341.0M,A,LE RIGOLA BOURDEILLES,|,
806,45:11:30N,04:08:12E,860.0M,A,LES BARRYS,|,
807,43:52:41N,03:26:14E,713.0M,A,LES BAUMES VISSEC ALZON,|,
808,45:05:24N,01:51:20E,454.0M,A,LES CHANSEVES,|,
809,47:20:03N,01:16:28E,62.0M,A,LES CHATEAUX,|,
810,44:32:11N,06:26:05E,783.0M,A,LES CROTS,123.500|,
812,44:04:50N,01:30:01E,98.0M,A,LES GARDIOS - NéGREPELISSE,|,
813,48:58:42N,00:25:21W,154.0M,A,LES GOUDRIS,|,
814,48:59:55N,01:56:30E,28.0M,A,LES MUREAUX,|LFXU,
815,49:15:34N,01:39:39E,97.0M,A,LES NOYERS,|,
817,45:11:52N,00:52:56W,32.0M,A,LESPARRE SAINT LAURENT MEDOC,|LFDU,
818,46:28:32N,01:43:30W,32.0M,A,LES SABLES D OLONNE TALMONT,123.350|LFOO,
819,45:44:27N,00:40:23E,274.0M,A,LES SALLES,|,
821,49:12:12N,01:30:24W,28.0M,A,LESSAY,|LFOM,
822,44:59:09N,04:16:05E,1138.0M,A,LES VASTRES,|,
823,46:05:14N,00:56:35W,27.0M,A,LE THOU,|,
824,50:30:53N,01:37:39E,6.0M,A,LE TOUQUET PARIS PLAGE,118.450|LFAT,
825,43:12:01N,00:32:08E,492.0M,A,LE TUCOULET,|,
826,47:10:00N,06:20:60E,630.0M,A,LE VALDAHON AIR BASE,|LFXH,
827,45:36:38N,02:56:43E,1030.0M,A,LE VERNET STE MARGUERITE,|,
828,44:37:09N,00:13:52E,58.0M,A,LEVIGNAC DE GUYE,|,
829,43:10:30N,02:43:58E,62.0M,A,LEZIGNAN CORBIERES,|LFMZ,
830,46:03:43N,00:59:15E,282.0M,A,LIBARDERIE - BLOND,|,
831,44:59:06N,00:08:10W,48.0M,A,LIBOURNE ARTIGUES DE LUSSAC,|LFDI,
832,47:42:11N,01:46:29E,114.0M,A,LIGNY,|,
834,50:33:48N,03:05:13E,48.0M,A,LILLE LESQUIN,118.550|LFQQ,
835,50:41:14N,03:04:32E,21.0M,A,LILLE MARCQ EN BAROEUL,|LFQO,
836,45:51:39N,01:10:49E,396.0M,A,LIMOGES BELLEGARDE,119.55|LFBL,
837,43:03:24N,02:13:35E,205.0M,A,LIMOUX,|,
838,44:55:08N,00:38:44E,159.0M,A,LIORAC,|,
839,45:56:09N,02:27:20E,750.0M,A,LIOUX,|,
840,43:22:23N,00:51:11E,263.0M,A,L ISLE EN DODON,|,
841,43:51:24N,01:49:13E,125.0M,A,L ISLE SUR TARN - ST MARTIN,|,
842,48:59:54N,03:02:07E,52.0M,A,LIZY SUR OURCQ,|,
843,42:37:24N,02:46:54E,89.0M,A,LLUPIA,|,
845,47:09:12N,01:00:43E,114.0M,A,LOCHES,|,
846,49:46:09N,02:13:15E,146.0M,A,LOEUILLY,|,
847,48:49:19N,02:37:22E,109.0M,A,LOGNES EMERAINVILLE,118.600|LFPL,
848,49:02:47N,07:09:59E,320.0M,A,L OISEAU BLANC-ACHEN,|,
849,46:45:29N,05:30:00E,208.0M,A,LOMBARD,|,
850,49:29:01N,05:34:19E,351.0M,A,LONGUYON VILLETTE,|LFGS,
853,46:40:30N,05:28:09E,232.0M,A,LONS LE SAUNIER COURLAOUX,|LFGL,
855,47:45:38N,03:26:24W,49.0M,A,LORIENT LANN BIHOUE,119.700|LFRH,
856,47:02:10N,00:06:03E,95.0M,A,LOUDUN,|LFDL,
857,48:26:18N,01:16:28E,168.0M,A,LOULAPPE,|,
858,44:49:12N,01:28:00E,244.0M,A,LOUPIAC,|,
859,46:38:11N,02:00:52E,199.0M,A,LOUROUER SAINT LAURENT,|,
860,46:27:43N,01:14:30W,5.0M,A,LUCON CHANAI ADP,|,
861,44:33:34N,02:28:54E,602.0M,A,LUNEL,|,
862,48:35:37N,06:32:32E,241.0M,A,LUNEVILLE CROISMARE,|LFQC,
863,43:14:51N,00:07:10W,401.0M,A,LUQUET,|,
864,46:42:44N,02:56:41E,228.0M,A,LURCY LEVIS,|LFJU,
865,47:42:17N,06:32:45E,317.0M,A,LURE MALBOUHANS,|LFYL,
866,46:18:20N,01:10:18E,226.0M,A,LUSSAC,|,
867,47:46:59N,06:21:51E,278.0M,A,LUXEUIL-SAINT-SAUVEUR (BA 116) AIR BASE,122.1|LFSX,
868,46:25:27N,01:11:38W,1.0M,A,LUçON,|,
869,45:42:38N,04:41:48E,317.0M,A,LYON BRINDAS,|LFKL,
870,45:43:46N,04:56:20E,201.0M,A,LYON BRON,120.450|LFLY,
871,45:39:10N,04:54:44E,199.0M,A,LYON CORBAS,|LFHJ,
873,45:43:32N,05:04:52E,250.0M,A,LYON SAINT EXUPERY,120.450|LFLL,
874,47:05:09N,00:20:29E,91.0M,A,LéMERé,|,
875,46:17:45N,04:47:45E,222.0M,A,MACON CHARNAY,|LFLM,
877,50:23:49N,02:28:17E,144.0M,A,MAGNICOURT EN COMTE,|,
878,48:35:32N,01:32:16E,144.0M,A,MAINTENON,|,
881,44:33:13N,05:26:19E,1056.0M,A,MALAPEZ,130.000|,
882,43:20:49N,00:36:29E,305.0M,A,MANENT MONTANE,|,
883,49:04:44N,01:41:23E,156.0M,A,MANTES CHERENCE,|LFFC,
884,47:54:13N,02:04:04E,111.0M,A,MARDIé,|,
885,45:49:26N,01:04:38W,9.0M,A,MARENNES,|LFJI,
887,44:29:57N,00:12:01E,34.0M,A,MARMANDE VIRAZEIL,|LFDM,
888,43:14:43N,01:13:53E,312.0M,A,MARMOUZET,|,
889,48:13:16N,02:15:39E,127.0M,A,MARSAINVILLIERS,|,
890,43:26:12N,05:12:54E,21.0M,A,MARSEILLE PROVENCE,121.725|LFML,
892,44:38:57N,00:49:13E,108.0M,A,MASCAR,|,
893,47:48:11N,06:56:53E,453.0M,A,MASEVEAUX OBERBRüCK,|,
894,43:26:49N,00:41:43W,80.0M,A,MASLACQ,|,
895,43:55:00N,04:13:59E,80.0M,A,MAS LE COMTE,|,
896,43:36:17N,03:17:08E,372.0M,A,MAS NOUGUIER VALMASCLES,|,
897,45:46:00N,00:38:30E,261.0M,A,MASSIGNAC,|,
898,43:47:23N,00:54:30E,169.0M,A,MAUBEC - SOLOMIAC,|,
899,50:18:30N,04:01:48E,138.0M,A,MAUBEUGE ELESMES,|LFQJ,
900,46:54:14N,00:41:47W,176.0M,A,MAULEON,|LFJB,
